# initial_x = 1
x,y
0.804123,0.306495
0.807361,0.341144
0.810943,0.375214
0.814863,0.408665
0.819115,0.441453
0.82369,0.473537
0.828583,0.504875
0.833785,0.535424
0.839289,0.565141
0.845085,0.593982
0.851165,0.621904
0.85752,0.648864
0.864139,0.674817
0.871013,0.699718
0.87813,0.723525
0.885479,0.746192
0.89305,0.767674
0.900829,0.787928
0.908804,0.80691
0.916962,0.824575
0.925291,0.840881
0.933775,0.855783
0.942402,0.869241
0.951155,0.881213
0.960021,0.891658
0.968983,0.900537
0.978026,0.907812
0.987134,0.913448
0.99629,0.91741
1.00548,0.919666
1.01468,0.920184
1.02387,0.918939
1.03305,0.915904
1.04219,0.911058
1.05127,0.904381
1.06027,0.895859
1.06918,0.88548
1.07797,0.873236
1.08663,0.859123
1.09515,0.843143
1.10349,0.825299
1.11165,0.805603
1.1196,0.78407
1.12732,0.760719
1.13481,0.735576
1.14203,0.708672
1.14897,0.680042
1.15562,0.649728
1.16196,0.617778
1.16797,0.584243
1.17364,0.549181
1.17895,0.512657
1.18389,0.474737
1.18844,0.435496
1.1926,0.395011
1.19634,0.353366
1.19966,0.310647
1.20255,0.266946
1.205,0.222357
1.20699,0.176978
1.20853,0.130911
1.20961,0.0842577
1.21022,0.0371241
1.21035,-0.010383
1.21001,-0.0581559
1.20919,-0.106086
1.20789,-0.154066
1.20611,-0.201986
1.20385,-0.24974
1.20111,-0.297223
1.1979,-0.344331
1.19423,-0.390962
1.19009,-0.437018
1.18549,-0.482405
1.18044,-0.527029
1.17495,-0.570804
1.16903,-0.613646
1.16268,-0.655477
1.15592,-0.696222
1.14876,-0.735813
1.14121,-0.774186
1.13328,-0.811282
1.12499,-0.84705
1.11635,-0.881441
1.10736,-0.914414
1.09806,-0.945933
1.08845,-0.975968
1.07855,-1.00449
1.06837,-1.03149
1.05792,-1.05694
1.04723,-1.08084
1.03631,-1.10318
1.02517,-1.12396
1.01384,-1.14319
1.00232,-1.16087
0.990625,-1.17702
0.97878,-1.19166
0.966797,-1.2048
0.954689,-1.21647
0.942472,-1.22669
0.93016,-1.2355
0.917767,-1.24292
0.905306,-1.24898
0.892792,-1.25374
0.880236,-1.25721
0.867652,-1.25944
0.855051,-1.26047
0.842446,-1.26035
0.829848,-1.2591
0.817268,-1.25678
0.804716,-1.25343
0.792202,-1.24909
0.779737,-1.2438
0.767329,-1.23761
0.754988,-1.23056
0.742721,-1.22269
0.730537,-1.21405
0.718442,-1.20467
0.706445,-1.1946
0.694553,-1.18388
0.68277,-1.17255
0.671103,-1.16064
0.659559,-1.1482
0.648141,-1.13527
0.636855,-1.12186
0.625705,-1.10804
0.614696,-1.09382
0.60383,-1.07924
0.593112,-1.06433
0.582544,-1.04912
0.57213,-1.03365
0.561872,-1.01794
0.551772,-1.00202
0.541832,-0.985919
0.532054,-0.969658
0.52244,-0.953264
0.512989,-0.936762
0.503705,-0.920173
0.494586,-0.903521
0.485634,-0.886826
0.47685,-0.870107
0.468232,-0.853386
0.459782,-0.836679
0.451499,-0.820005
0.443382,-0.80338
0.435431,-0.786821
0.427645,-0.770343
0.420024,-0.753961
0.412565,-0.737688
0.405269,-0.721539
0.398134,-0.705525
0.391158,-0.689659
0.38434,-0.673953
0.377679,-0.658418
0.371172,-0.643064
0.364817,-0.627901
0.358613,-0.612939
0.352557,-0.598187
0.346648,-0.583654
0.340884,-0.569347
0.335261,-0.555275
0.329777,-0.541445
0.324431,-0.527864
0.319219,-0.514539
0.314139,-0.501476
0.309189,-0.488682
0.304365,-0.476162
0.299665,-0.463922
0.295085,-0.451967
0.290624,-0.440302
0.286278,-0.428932
0.282045,-0.417861
0.27792,-0.407094
0.273902,-0.396634
0.269986,-0.386487
0.266171,-0.376654
0.262452,-0.36714
0.258827,-0.357948
0.255292,-0.349082
0.251844,-0.340543
0.24848,-0.332336
0.245196,-0.324462
0.24199,-0.316924
0.238857,-0.309725
0.235794,-0.302867
0.232798,-0.296351
0.229866,-0.29018
0.226994,-0.284356
0.224178,-0.278881
0.221415,-0.273755
0.218701,-0.268982
0.216034,-0.264561
0.213409,-0.260495
0.210823,-0.256784
0.208272,-0.25343
0.205753,-0.250434
0.203262,-0.247796
0.200796,-0.245518
0.198351,-0.243601
0.195923,-0.242045
0.193509,-0.24085
0.191105,-0.240018
0.188707,-0.239548
0.186312,-0.239442
0.183917,-0.239698
0.181517,-0.240319
0.179109,-0.241303
0.17669,-0.242652
0.174255,-0.244364
0.171801,-0.246441
0.169325,-0.248881
0.166823,-0.251686
0.16429,-0.254854
0.161724,-0.258386
0.159121,-0.26228
0.156477,-0.266538
0.153789,-0.271158
0.151053,-0.27614
0.148265,-0.281483
0.145422,-0.287187
0.14252,-0.293252
0.139556,-0.299677
0.136526,-0.306461
0.133426,-0.313603
0.130252,-0.321103
0.127002,-0.328959
0.123672,-0.337172
0.120258,-0.345741
0.116756,-0.354663
0.113163,-0.363939
0.109476,-0.373568
0.105691,-0.383548
0.101804,-0.393879
0.097812,-0.404559
0.0937116,-0.415588
0.0894991,-0.426964
0.0851711,-0.438687
0.0807242,-0.450754
0.0761549,-0.463166
0.0714598,-0.47592
0.0666354,-0.489016
0.0616783,-0.502451
0.0565852,-0.516226
0.0513527,-0.530338
0.0459773,-0.544786
0.0404558,-0.559568
0.0347849,-0.574683
0.0289611,-0.59013
0.0229812,-0.605906
0.0168419,-0.62201
0.0105399,-0.63844
0.00407199,-0.655194
-0.00256506,-0.67227
-0.00937447,-0.689665
-0.0163594,-0.707378
-0.0235231,-0.725406
-0.0308686,-0.743746
-0.038399,-0.762396
-0.0461175,-0.781352
-0.0540271,-0.800611
-0.0621308,-0.82017
-0.0704315,-0.840025
-0.0789322,-0.860172
-0.0876359,-0.880606
-0.0965453,-0.901323
-0.105663,-0.922317
-0.114993,-0.943584
-0.124536,-0.965116
-0.134296,-0.986908
-0.144275,-1.00895
-0.154476,-1.03124
-0.1649,-1.05377
-0.175552,-1.07652
-0.186432,-1.09949
-0.197542,-1.12267
-0.208886,-1.14604
-0.220464,-1.1696
-0.232278,-1.19333
-0.244331,-1.21721
-0.256623,-1.24123
-0.269156,-1.26538
-0.281931,-1.28963
-0.294949,-1.31397
-0.30821,-1.33837
-0.321716,-1.36282
-0.335467,-1.38729
-0.349462,-1.41174
-0.363702,-1.43617
-0.378185,-1.46053
-0.392912,-1.48479
-0.40788,-1.50892
-0.42309,-1.53289
-0.438538,-1.55665
-0.454222,-1.58017
-0.47014,-1.60341
-0.486289,-1.62631
-0.502665,-1.64882
-0.519264,-1.67091
-0.536081,-1.69251
-0.553112,-1.71357
-0.570351,-1.73402
-0.58779,-1.75381
-0.605424,-1.77287
-0.623245,-1.79112
-0.641244,-1.80851
-0.659412,-1.82495
-0.67774,-1.84037
-0.696216,-1.85469
-0.71483,-1.86783
-0.733568,-1.87969
-0.752419,-1.8902
-0.771367,-1.89926
-0.790399,-1.90678
-0.809498,-1.91267
-0.828646,-1.91683
-0.847828,-1.91917
-0.867023,-1.91959
-0.886213,-1.91801
-0.905377,-1.91431
-0.924492,-1.90841
-0.943537,-1.90021
-0.962488,-1.88963
-0.981321,-1.87657
-1.00001,-1.86096
-1.01853,-1.84271
-1.03686,-1.82174
-1.05496,-1.79799
-1.07281,-1.7714
-1.09038,-1.74192
-1.10764,-1.70949
-1.12456,-1.67408
-1.14111,-1.63566
-1.15726,-1.59422
-1.17298,-1.54975
-1.18824,-1.50227
-1.20302,-1.45179
-1.21727,-1.39834
-1.23097,-1.34198
-1.2441,-1.28277
-1.25662,-1.22078
-1.26851,-1.15611
-1.27973,-1.08887
-1.29028,-1.01917
-1.30011,-0.947156
-1.30921,-0.872972
-1.31756,-0.796784
-1.32514,-0.718767
-1.33193,-0.639111
-1.33792,-0.558015
-1.34309,-0.475687
-1.34743,-0.392347
-1.35093,-0.308221
-1.35359,-0.223539
-1.3554,-0.138538
-1.35636,-0.0534588
-1.35647,0.0314581
-1.35573,0.115971
-1.35415,0.199841
-1.35174,0.28283
-1.3485,0.364707
-1.34445,0.445246
-1.3396,0.524227
-1.33397,0.601442
-1.32758,0.676689
-1.32045,0.74978
-1.31259,0.820536
-1.30404,0.888795
-1.29482,0.954403
-1.28496,1.01722
-1.27449,1.07713
-1.26343,1.13402
-1.25182,1.1878
-1.23969,1.23838
-1.22706,1.2857
-1.21398,1.32971
-1.20048,1.37036
-1.18659,1.40765
-1.17234,1.44154
-1.15777,1.47205
-1.14291,1.49918
-1.1278,1.52296
-1.11246,1.54342
-1.09694,1.56059
-1.08126,1.57453
-1.06546,1.58529
-1.04956,1.59294
-1.03361,1.59754
-1.01762,1.59917
-1.00164,1.59791
-0.985674,1.59383
-0.969768,1.58703
-0.953943,1.57758
-0.938225,1.56558
-0.922639,1.55112
-0.90721,1.53428
-0.891961,1.51516
-0.876914,1.49385
-0.862091,1.47043
-0.847512,1.445
-0.833197,1.41764
-0.819166,1.38843
-0.805435,1.35746
-0.792022,1.32482
-0.778944,1.29057
-0.766215,1.25481
-0.753852,1.2176
-0.741868,1.17901
-0.730276,1.13912
-0.71909,1.098
-0.70832,1.0557
-0.697979,1.0123
-0.688078,0.967855
-0.678626,0.922422
-0.669632,0.876059
-0.661107,0.828821
-0.653059,0.78076
-0.645495,0.731926
-0.638423,0.682368
-0.63185,0.632134
-0.625782,0.581268
-0.620226,0.529816
-0.615188,0.477819
-0.610672,0.42532
-0.606683,0.372358
-0.603226,0.318974
-0.600305,0.265205
-0.597923,0.21109
-0.596084,0.156667
-0.59479,0.101971
-0.594045,0.0470407
-0.59385,-0.00808832
-0.594207,-0.0633794
-0.595118,-0.118796
-0.596584,-0.174301
-0.598604,-0.229857
-0.601181,-0.285426
-0.604313,-0.34097
-0.608,-0.396449
-0.612241,-0.451823
-0.617036,-0.50705
-0.622382,-0.562088
-0.628277,-0.616892
-0.634719,-0.671416
-0.641704,-0.725612
-0.64923,-0.779431
-0.657291,-0.832821
-0.665885,-0.885729
-0.675004,-0.938096
-0.684644,-0.989866
-0.694799,-1.04097
-0.705462,-1.09136
-0.716624,-1.14095
-0.728278,-1.18968
-0.740414,-1.23747
-0.753024,-1.28424
-0.766095,-1.32992
-0.779618,-1.37442
-0.79358,-1.41765
-0.807967,-1.45952
-0.822765,-1.49993
-0.83796,-1.53878
-0.853535,-1.57597
-0.869473,-1.6114
-0.885757,-1.64495
-0.902366,-1.67651
-0.91928,-1.70596
-0.936478,-1.73319
-0.953936,-1.75807
-0.971631,-1.78047
-0.989537,-1.80029
-1.00763,-1.81738
-1.02587,-1.83162
-1.04425,-1.84288
-1.06272,-1.85104
-1.08126,-1.85598
-1.09983,-1.85758
-1.1184,-1.85571
-1.13693,-1.85027
-1.15539,-1.84114
-1.17374,-1.82824
-1.19194,-1.81147
-1.20996,-1.79074
-1.22775,-1.76599
-1.24527,-1.73716
-1.26248,-1.70419
-1.27934,-1.66707
-1.2958,-1.62577
-1.31184,-1.5803
-1.3274,-1.53067
-1.34244,-1.47692
-1.35692,-1.41911
-1.37081,-1.35732
-1.38405,-1.29164
-1.39663,-1.2222
-1.40849,-1.14913
-1.4196,-1.07261
-1.42993,-0.992801
-1.43944,-0.909923
-1.44812,-0.824194
-1.45592,-0.735858
-1.46282,-0.645174
-1.46881,-0.552419
-1.47387,-0.457884
-1.47797,-0.361871
-1.4811,-0.264695
-1.48326,-0.166678
-1.48443,-0.068149
-1.48462,0.0305596
-1.48382,0.129114
-1.48204,0.227181
-1.47928,0.324431
-1.47556,0.42054
-1.47088,0.515194
-1.46526,0.608085
-1.45872,0.698921
-1.45129,0.787424
-1.44298,0.873329
-1.43383,0.956391
-1.42386,1.03638
-1.41311,1.1131
-1.40161,1.18635
-1.3894,1.25596
-1.37651,1.3218
-1.36297,1.38374
-1.34884,1.44168
-1.33415,1.49553
-1.31895,1.54524
-1.30326,1.59076
-1.28715,1.63206
-1.27064,1.66916
-1.25378,1.70205
-1.23661,1.73077
-1.21918,1.75536
-1.20152,1.77588
-1.18367,1.79239
-1.16568,1.80498
-1.14758,1.81373
-1.12942,1.81874
-1.11122,1.82012
-1.09303,1.81798
-1.07487,1.81244
-1.05679,1.80361
-1.03881,1.79162
-1.02097,1.77659
-1.00329,1.75864
-0.985805,1.73792
-0.96854,1.71454
-0.951523,1.68862
-0.934776,1.6603
-0.918324,1.62969
-0.902189,1.59692
-0.886393,1.5621
-0.870954,1.52535
-0.855892,1.48677
-0.841224,1.44648
-0.826967,1.40458
-0.813137,1.36118
-0.799749,1.31636
-0.786814,1.27023
-0.774348,1.22287
-0.762361,1.17437
-0.750864,1.12481
-0.739868,1.07428
-0.729382,1.02285
-0.719414,0.970584
-0.709972,0.917564
-0.701065,0.863855
-0.692697,0.809519
-0.684876,0.754619
-0.677607,0.699214
-0.670893,0.643361
-0.664741,0.587115
-0.659152,0.530528
-0.654131,0.473652
-0.64968,0.416537
-0.645801,0.359229
-0.642496,0.301777
-0.639766,0.244225
-0.637612,0.186618
-0.636034,0.129
-0.635032,0.071414
-0.634605,0.013903
-0.634753,-0.0434906
-0.635474,-0.100724
-0.636767,-0.157756
-0.638629,-0.214544
-0.641057,-0.271043
-0.644048,-0.327213
-0.6476,-0.383007
-0.651707,-0.438382
-0.656366,-0.493292
-0.661571,-0.54769
-0.667318,-0.601528
-0.6736,-0.654757
-0.680411,-0.707325
-0.687744,-0.75918
-0.695592,-0.810269
-0.703947,-0.860534
-0.7128,-0.909917
-0.722142,-0.958358
-0.731963,-1.00579
-0.742254,-1.05216
-0.753003,-1.09739
-0.764198,-1.14141
-0.775827,-1.18415
-0.787876,-1.22554
-0.800333,-1.26549
-0.813181,-1.30393
-0.826406,-1.34078
-0.839991,-1.37594
-0.853919,-1.40933
-0.868171,-1.44087
-0.88273,-1.47045
-0.897574,-1.49799
-0.912682,-1.52339
-0.928034,-1.54655
-0.943606,-1.56738
-0.959374,-1.58577
-0.975313,-1.60163
-0.991397,-1.61485
-1.0076,-1.62535
-1.02389,-1.63301
-1.04025,-1.63776
-1.05664,-1.63949
-1.07303,-1.63812
-1.08939,-1.63356
-1.10569,-1.62574
-1.1219,-1.61458
-1.13797,-1.60001
-1.15388,-1.58197
-1.1696,-1.56042
-1.18508,-1.53531
-1.20029,-1.50661
-1.2152,-1.47431
-1.22977,-1.43839
-1.24396,-1.39886
-1.25773,-1.35573
-1.27106,-1.30905
-1.2839,-1.25887
-1.29623,-1.20523
-1.308,-1.14823
-1.31918,-1.08796
-1.32974,-1.02453
-1.33966,-0.958071
-1.3489,-0.888723
-1.35742,-0.816648
-1.36522,-0.74202
-1.37226,-0.665027
-1.37851,-0.585873
-1.38397,-0.504772
-1.3886,-0.421951
-1.3924,-0.337646
-1.39535,-0.252103
-1.39744,-0.165575
-1.39866,-0.0783196
-1.39901,0.00940036
-1.39847,0.0973205
-1.39706,0.185176
-1.39477,0.272703
-1.39161,0.35964
-1.38758,0.445733
-1.3827,0.530732
-1.37697,0.614395
-1.37041,0.696491
-1.36305,0.776799
-1.35488,0.855109
-1.34595,0.931228
-1.33627,1.00497
-1.32586,1.07617
-1.31475,1.14469
-1.30298,1.21037
-1.29056,1.27311
-1.27752,1.3328
-1.26391,1.38936
-1.24975,1.44271
-1.23507,1.49281
-1.2199,1.5396
-1.20429,1.58308
-1.18825,1.62323
-1.17183,1.66005
-1.15506,1.69356
-1.13797,1.72379
-1.1206,1.75078
-1.10297,1.77458
-1.08512,1.79525
-1.06707,1.81286
-1.04887,1.82747
-1.03053,1.83918
-1.01209,1.84806
-0.99358,1.85422
-0.975018,1.85773
-0.956434,1.85871
-0.937852,1.85726
-0.919297,1.85346
-0.90079,1.84744
-0.882355,1.83929
-0.864011,1.8291
-0.845779,1.817
-0.827678,1.80307
-0.809724,1.78743
-0.791934,1.77015
-0.774326,1.75135
-0.756912,1.73111
-0.739708,1.70953
-0.722726,1.6867
-0.705978,1.66269
-0.689475,1.6376
-0.673229,1.61149
-0.657249,1.58446
-0.641543,1.55656
-0.62612,1.52788
-0.610988,1.49847
-0.596153,1.4684
-0.581622,1.43774
-0.5674,1.40653
-0.553493,1.37483
-0.539905,1.34271
-0.52664,1.31019
-0.513702,1.27734
-0.501094,1.24419
-0.488819,1.21079
-0.476879,1.17717
-0.465276,1.14338
-0.454012,1.10944
-0.443088,1.07539
-0.432504,1.04127
-0.422263,1.00709
-0.412363,0.972893
-0.402805,0.938697
-0.393589,0.904527
-0.384714,0.870408
-0.37618,0.836359
-0.367986,0.802402
-0.360132,0.768555
-0.352615,0.734836
-0.345435,0.701262
-0.338589,0.667848
-0.332077,0.634609
-0.325896,0.601561
-0.320045,0.568715
-0.314521,0.536085
-0.309323,0.503683
-0.304447,0.47152
-0.299891,0.439606
-0.295654,0.407953
-0.291731,0.37657
-0.288122,0.345466
-0.284821,0.31465
-0.281828,0.284132
-0.279138,0.253918
-0.276748,0.224018
-0.274656,0.194439
-0.272858,0.165189
-0.271351,0.136274
-0.270132,0.107701
-0.269196,0.0794787
-0.268541,0.0516123
-0.268163,0.0241088
-0.268057,-0.00302548
-0.268222,-0.0297841
-0.268652,-0.0561609
-0.269344,-0.0821497
-0.270294,-0.107744
-0.271497,-0.132939
-0.272951,-0.157727
-0.27465,-0.182102
-0.276592,-0.20606
-0.27877,-0.229593
-0.281182,-0.252695
-0.283823,-0.275361
-0.286688,-0.297584
-0.289773,-0.319358
-0.293073,-0.340677
-0.296585,-0.361534
-0.300303,-0.381924
-0.304222,-0.401838
-0.308338,-0.421272
-0.312646,-0.440218
-0.31714,-0.458669
-0.321817,-0.476618
-0.326671,-0.494058
-0.331697,-0.510982
-0.336889,-0.527383
-0.342243,-0.543253
-0.347752,-0.558584
-0.353412,-0.573369
-0.359218,-0.587599
-0.365163,-0.601266
-0.371241,-0.614363
-0.377448,-0.62688
-0.383777,-0.638809
-0.390222,-0.650142
-0.396778,-0.660869
-0.403437,-0.670982
-0.410195,-0.680472
-0.417045,-0.689328
-0.42398,-0.697543
-0.430993,-0.705107
-0.43808,-0.71201
-0.445231,-0.718243
-0.452442,-0.723796
-0.459705,-0.72866
-0.467013,-0.732826
-0.474359,-0.736284
-0.481736,-0.739025
-0.489137,-0.741039
-0.496555,-0.742318
-0.503981,-0.742853
-0.511409,-0.742634
-0.518831,-0.741655
-0.52624,-0.739905
-0.533627,-0.737379
-0.540985,-0.734067
-0.548306,-0.729964
-0.555581,-0.725062
-0.562804,-0.719355
-0.569966,-0.712839
-0.577058,-0.705507
-0.584073,-0.697356
-0.591002,-0.688382
-0.597838,-0.678581
-0.604571,-0.667953
-0.611194,-0.656495
-0.617698,-0.644207
-0.624076,-0.631089
-0.630318,-0.617143
-0.636416,-0.602372
-0.642362,-0.586777
-0.648149,-0.570365
-0.653767,-0.55314
-0.659209,-0.535109
-0.664466,-0.516279
-0.669532,-0.496661
-0.674397,-0.476262
-0.679054,-0.455096
-0.683496,-0.433174
-0.687715,-0.410509
-0.691704,-0.387117
-0.695455,-0.363013
-0.698962,-0.338214
-0.702217,-0.312739
-0.705215,-0.286607
-0.707947,-0.259837
-0.710409,-0.232452
-0.712594,-0.204474
-0.714497,-0.175925
-0.716111,-0.146831
-0.717432,-0.117215
-0.718454,-0.0871031
-0.719172,-0.0565221
-0.719583,-0.0254986
-0.719681,0.00594001
-0.719463,0.037766
-0.718924,0.0699513
-0.718062,0.102468
-0.716874,0.135286
-0.715356,0.168379
-0.713506,0.201717
-0.711321,0.235272
-0.7088,0.269015
-0.70594,0.30292
-0.702741,0.336959
-0.6992,0.371105
-0.695318,0.405331
-0.691094,0.439612
-0.686526,0.473925
-0.681615,0.508243
-0.676361,0.542546
-0.670764,0.576811
-0.664825,0.611017
-0.658544,0.645144
-0.651923,0.679176
-0.644961,0.713094
-0.637661,0.746882
-0.630024,0.780527
-0.622051,0.814016
-0.613744,0.847337
-0.605105,0.88048
-0.596135,0.913436
-0.586837,0.9462
-0.577212,0.978765
-0.567262,1.01113
-0.55699,1.04328
-0.546397,1.07523
-0.535486,1.10698
-0.524258,1.13852
-0.512716,1.16985
-0.500862,1.201
-0.488697,1.23195
-0.476224,1.26272
-0.463443,1.29331
-0.450358,1.32373
-0.436969,1.354
-0.423278,1.38413
-0.409287,1.41412


# initial_x = 1.26667
x,y
1.27649,0.964277
1.28594,0.926107
1.295,0.885551
1.30365,0.842683
1.31185,0.797584
1.31959,0.750346
1.32685,0.701072
1.33361,0.649873
1.33984,0.596871
1.34554,0.542195
1.35068,0.485985
1.35525,0.428386
1.35924,0.369551
1.36264,0.309643
1.36543,0.248825
1.36762,0.187269
1.36918,0.12515
1.37012,0.062645
1.37043,-6.60033e-05
1.37012,-0.0628022
1.36917,-0.125383
1.36761,-0.187628
1.36542,-0.249359
1.36262,-0.310403
1.35922,-0.370587
1.35522,-0.429745
1.35063,-0.487717
1.34547,-0.544349
1.33975,-0.599493
1.33348,-0.653011
1.32669,-0.704772
1.31939,-0.754654
1.3116,-0.802545
1.30335,-0.848342
1.29465,-0.891952
1.28552,-0.933292
1.27599,-0.97229
1.26608,-1.00888
1.25582,-1.04302
1.24523,-1.07465
1.23433,-1.10376
1.22316,-1.1303
1.21174,-1.15428
1.20008,-1.17568
1.18823,-1.19451
1.1762,-1.21077
1.16402,-1.22449
1.15172,-1.23569
1.13932,-1.2444
1.12684,-1.25066
1.11431,-1.25451
1.10176,-1.25599
1.0892,-1.25517
1.07666,-1.2521
1.06417,-1.24683
1.05173,-1.23943
1.03938,-1.22996
1.02714,-1.21849
1.01502,-1.20508
1.00305,-1.18981
0.991231,-1.17275
0.979596,-1.15397
0.968157,-1.13354
0.95693,-1.11152
0.945932,-1.088
0.935175,-1.06305
0.924675,-1.03673
0.914445,-1.00911
0.904497,-0.98026
0.894844,-0.950253
0.885496,-0.919153
0.876464,-0.887026
0.867758,-0.853934
0.859388,-0.819943
0.851362,-0.785112
0.843689,-0.749503
0.836375,-0.713174
0.829427,-0.676183
0.822853,-0.638585
0.816658,-0.600437
0.810846,-0.561792
0.805423,-0.522701
0.800393,-0.483217
0.79576,-0.443389
0.791526,-0.403267
0.787695,-0.362898
0.784269,-0.32233
0.781249,-0.281609
0.778637,-0.240781
0.776434,-0.19989
0.77464,-0.15898
0.773254,-0.118095
0.772277,-0.0772785
0.771708,-0.0365723
0.771546,0.003981
0.771787,0.0443393
0.772432,0.0844608
0.773476,0.124304
0.774917,0.163827
0.776751,0.202988
0.778975,0.241745
0.781584,0.280057
0.784574,0.317881
0.78794,0.355176
0.791676,0.391898
0.795776,0.428005
0.800234,0.463453
0.805043,0.498198
0.810195,0.532197
0.815684,0.565404
0.821501,0.597775
0.827637,0.629264
0.834083,0.659824
0.84083,0.68941
0.847868,0.717974
0.855186,0.745469
0.862773,0.771847
0.870619,0.79706
0.878711,0.821059
0.887036,0.843797
0.895582,0.865223
0.904336,0.885291
0.913283,0.903952
0.92241,0.921156
0.931701,0.936857
0.941142,0.951008
0.950716,0.963562
0.960408,0.974473
0.9702,0.983698
0.980076,0.991194
0.990018,0.996919
1.00001,1.00083
1.01003,1.0029
1.02006,1.00309
1.03008,1.00136
1.04008,0.997692
1.05003,0.992052
1.05992,0.984422
1.06971,0.974781
1.0794,0.963116
1.08897,0.949417
1.09839,0.933678
1.10764,0.9159
1.1167,0.896086
1.12555,0.874247
1.13418,0.8504
1.14255,0.824565
1.15066,0.79677
1.15848,0.767051
1.16599,0.735446
1.17318,0.702001
1.18003,0.666771
1.18651,0.629813
1.19262,0.591194
1.19833,0.550984
1.20363,0.509261
1.20851,0.466108
1.21295,0.421613
1.21694,0.375872
1.22047,0.328982
1.22352,0.281046
1.22608,0.232174
1.22816,0.182475
1.22973,0.132064
1.2308,0.0810578
1.23135,0.0295761
1.23139,-0.0222605
1.2309,-0.0743303
1.2299,-0.126511
1.22837,-0.178681
1.22633,-0.230719
1.22376,-0.282505
1.22068,-0.333921
1.21708,-0.384852
1.21298,-0.435186
1.20838,-0.484812
1.20329,-0.533627
1.19771,-0.58153
1.19166,-0.628425
1.18515,-0.674223
1.17818,-0.718837
1.17078,-0.762188
1.16294,-0.804204
1.1547,-0.844818
1.14605,-0.883968
1.13702,-0.9216
1.12762,-0.957667
1.11787,-0.992127
1.10779,-1.02495
1.09738,-1.05609
1.08667,-1.08555
1.07567,-1.11329
1.06441,-1.13931
1.05289,-1.16361
1.04114,-1.18618
1.02918,-1.20703
1.01701,-1.22617
1.00466,-1.24362
0.992142,-1.25939
0.979476,-1.27351
0.966678,-1.286
0.953762,-1.29689
0.940745,-1.30623
0.927642,-1.31404
0.914469,-1.32036
0.90124,-1.32523
0.887969,-1.3287
0.874671,-1.3308
0.861358,-1.33159
0.848043,-1.33112
0.834739,-1.32942
0.821459,-1.32654
0.808212,-1.32254
0.795011,-1.31747
0.781866,-1.31136
0.768787,-1.30427
0.755784,-1.29626
0.742865,-1.28735
0.73004,-1.27761
0.717316,-1.26708
0.704701,-1.2558
0.692202,-1.24382
0.679826,-1.23118
0.66758,-1.21793
0.65547,-1.2041
0.6435,-1.18974
0.631677,-1.17489
0.620004,-1.15958
0.608486,-1.14386
0.597128,-1.12775
0.585933,-1.11129
0.574903,-1.09452
0.564043,-1.07747
0.553355,-1.06017
0.542841,-1.04264
0.532503,-1.02492
0.522343,-1.00704
0.512362,-0.989022
0.502563,-0.970887
0.492945,-0.952663
0.483509,-0.934373
0.474257,-0.91604
0.465189,-0.897683
0.456304,-0.879324
0.447602,-0.860981
0.439084,-0.842674
0.430749,-0.824419
0.422595,-0.806233
0.414624,-0.788133
0.406832,-0.770133
0.399221,-0.752248
0.391787,-0.734492
0.38453,-0.716878
0.377449,-0.699417
0.370541,-0.682123
0.363806,-0.665006
0.357241,-0.648077
0.350844,-0.631347
0.344613,-0.614824
0.338546,-0.598519
0.332642,-0.582439
0.326897,-0.566593
0.321309,-0.55099
0.315876,-0.535636
0.310596,-0.520539
0.305465,-0.505706
0.300481,-0.491142
0.295641,-0.476855
0.290943,-0.46285
0.286383,-0.449132
0.281959,-0.435707
0.277668,-0.42258
0.273506,-0.409756
0.269472,-0.397239
0.265561,-0.385033
0.26177,-0.373142
0.258097,-0.361571
0.254537,-0.350323
0.251089,-0.339402
0.247748,-0.328811
0.244512,-0.318552
0.241376,-0.30863
0.238338,-0.299047
0.235394,-0.289805
0.232541,-0.280908
0.229775,-0.272357
0.227092,-0.264155
0.22449,-0.256305
0.221965,-0.248807
0.219513,-0.241664
0.217131,-0.234878
0.214814,-0.228451
0.21256,-0.222384
0.210365,-0.216678
0.208226,-0.211336
0.206138,-0.206358
0.204097,-0.201745
0.202101,-0.197499
0.200146,-0.19362
0.198228,-0.190111
0.196343,-0.18697
0.194487,-0.1842
0.192657,-0.181801
0.19085,-0.179773
0.189061,-0.178117
0.187286,-0.176834
0.185523,-0.175924
0.183767,-0.175386
0.182014,-0.175223
0.180261,-0.175433
0.178504,-0.176016
0.176739,-0.176974
0.174963,-0.178305
0.173172,-0.18001
0.171362,-0.182088
0.169529,-0.18454
0.16767,-0.187365
0.16578,-0.190562
0.163857,-0.194132
0.161896,-0.198074
0.159895,-0.202387
0.157848,-0.207071
0.155752,-0.212125
0.153604,-0.217549
0.1514,-0.223342
0.149136,-0.229503
0.146808,-0.236031
0.144414,-0.242926
0.141949,-0.250187
0.139409,-0.257812
0.136791,-0.265802
0.134092,-0.274154
0.131307,-0.282868
0.128433,-0.291944
0.125467,-0.301378
0.122404,-0.311172
0.119242,-0.321323
0.115977,-0.33183
0.112604,-0.342693
0.109122,-0.353909
0.105525,-0.365478
0.101811,-0.377399
0.0979759,-0.389669
0.0940164,-0.402289
0.0899289,-0.415256
0.0857101,-0.428568
0.0813564,-0.442226
0.0768644,-0.456227
0.0722308,-0.470569
0.0674519,-0.485252
0.0625246,-0.500274
